1.000,1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.424,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.346,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.901,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.449,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.355,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.940,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.388,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.345,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.879,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.479,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.358,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.919,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.425,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.353,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.953,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.375,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.341,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.867,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.504,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.372,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.966,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.373,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
